source_name,author,title,description,url,url_to_image,published_at,content
Saastr.com,Jason Lemkin,"20VC x SaaStr: Anthropic Hit $30 Billion and Training Costs a Quarter of OpenAI’s, SpaceX Files at $1.75 Trillion, and Why the Big Three Will Dwarf Every IPO of the Last 25 Years Combined","With Harry Stebbings, Jason Lemkin, and Rory O’Driscoll Anthropic just hit $30 billion in annualized revenue. Up from $9 billion at the start of the year. That’s 3.3x growth in four months. It took Salesforce 25 years to get to $30 billion. Anthropic got ther…",https://www.saastr.com/20vc-x-saastr-anthropic-hit-30-billion-and-training-costs-a-quarter-of-openais-spacex-files-at-1-75-trillion-and-why-the-big-three-will-dwarf-every-ipo-of-the-last-25-years-combined/,https://i0.wp.com/www.saastr.com/wp-content/uploads/2026/04/harry51-scaled.jpg?fit=1000%2C563&quality=70&ssl=1,2026-04-09T20:03:38Z,"With Harry Stebbings, Jason Lemkin, and Rory O’Driscoll
Anthropic just hit $30 billion in annualized revenue. Up from $9 billion at the start of the year. That’s 3.3x growth in four months. It took … [+22306 chars]"
The Next Web,Ana Maria Constantin,OpenAI pauses Stargate UK as energy costs and copyright rules block the path,"In short: OpenAI has paused its Stargate UK data centre project, citing the high cost of industrial electricity in Britain and an unfavourable regulatory environment around AI copyright. The project, announced in September 2025 alongside Nvidia and Nscale, ha…",https://thenextweb.com/news/openai-pauses-stargate-uk-energy-costs-regulation/,https://cdn0.tnwcdn.com/wp-content/blogs.dir/1/files/2026/04/openai-pauses-stargate-uk-energy-costs-regulation.png,2026-04-09T20:02:06Z,"In short: OpenAI has paused its Stargate UK data centre project, citing the high cost of industrial electricity in Britain and an unfavourable regulatory environment around AI copyright. The project,… [+6960 chars]"
New York Post,Reuters,"Amazon generating $15B in AI revenue, CEO Andy Jassy says","Jassy also pointed to rapid growth in Amazon’s custom chip business, as large tech companies develop their own processors to cut dependence on costly Nvidia AI chips.",https://nypost.com/2026/04/09/business/amazon-generating-15b-in-ai-revenue-ceo-andy-jassy-says/,https://nypost.com/wp-content/uploads/sites/2/2026/04/newspress-collage-3hrylpwyq-1775762368514.jpg?quality=75&strip=all&1775747974&w=1200,2026-04-09T19:18:44Z,"Amazon’s AI services at its cloud-computing unit are generating annualized revenue of more than $15 billion, CEO Andy Jassy said, the first time the company has reported numbers on a business it has … [+2774 chars]"
Ibtimes.com.au,Tony Jackson,Nebius Group Stock Rockets Above $134 on Massive AI Deals and Cantor Overweight Initiation,AMSTERDAM — Nebius Group N.V. shares surged more than 7% Thursday to trade around $134.60 as investors bet big on the fast-growing AI cloud provider's landmark infrastructure contracts with hyperscalers and fresh Wall Street coverage highlighting its role in …,https://www.ibtimes.com.au/nebius-group-stock-rockets-above-134-massive-ai-deals-cantor-overweight-initiation-1865956,https://d.ibtimes.com.au/en/full/1893539/nebius-group-nv.jpg,2026-04-09T19:15:52Z,AMSTERDAM — Nebius Group N.V. shares surged more than 7% Thursday to trade around $134.60 as investors bet big on the fast-growing AI cloud provider's landmark infrastructure contracts with hyperscal… [+7913 chars]
The Next Web,Ana Maria Constantin,Google Cloud deepens AI infrastructure partnership with Intel across Xeon and custom chips,In short: Google Cloud and Intel have announced a deepened multi-year AI infrastructure partnership covering both CPU deployment and custom chip co-development. Google Cloud will continue adopting Intel’s Xeon 6 processors across its global infrastructure for…,https://thenextweb.com/news/revolut-uk-bank-licence-mobilisation-five-years/,https://cdn0.tnwcdn.com/wp-content/blogs.dir/1/files/2026/04/google-intel-ai-infrastructure-partnership.png,2026-04-09T19:02:38Z,In short: Google Cloud and Intel have announced a deepened multi-year AI infrastructure partnership covering both CPU deployment and custom chip co-development. Google Cloud will continue adopting In… [+8074 chars]
Ibtimes.com.au,Tony Jackson,Firefly Aerospace Stock Climbs 1.9% Near $39 as NVIDIA Moon AI Deal and Strong 2026 Outlook Ignite Interest,"CEDAR PARK, Texas — Shares of Firefly Aerospace Inc. rose nearly 2% Thursday as the fast-growing space and defense technology company continued to draw attention from investors betting on its expanding role in lunar missions, responsive national security laun…",https://www.ibtimes.com.au/firefly-aerospace-stock-climbs-19-near-39-nvidia-moon-ai-deal-strong-2026-outlook-ignite-1865946,https://d.ibtimes.com.au/en/full/1893534/firefly-aerospace.jpg,2026-04-09T18:53:50Z,"CEDAR PARK, Texas — Shares of Firefly Aerospace Inc. rose nearly 2% Thursday as the fast-growing space and defense technology company continued to draw attention from investors betting on its expandi… [+6911 chars]"
Cbinsights.com,Lindsay Stanley,CEO Interviews: Skyfora,"Fredrik Borgstrom, CEO of Skyfora, tells CB Insights how they view the market, customer needs, and their company. How do you define your market, and where does your company fit into that space? Skyfora operates in the intersection of telecom …
The post CEO In…",https://www.cbinsights.com/research/ceo-interviews-skyfora/,https://research-assets.cbinsights.com/2026/04/09144305/skyfora.png,2026-04-09T18:51:09Z,"Fredrik Borgstrom, CEO of Skyfora, tells CB Insights how they view the market, customer needs, and their company.
How do you define your market, and where does your company fit into that space?
Sky… [+568 chars]"
SiliconANGLE News,Mark Albertson,Is a backlash brewing? Rapid innovation in AI coding and agents may force push for enterprise order and control,"Artificial intelligence is proving to be a big bet for many companies across the enterprise landscape, and the gamblers are getting nervous. A survey of 2,400 global employees and C-suite leaders released this week by the agentic AI platform Writer Inc. found…",https://siliconangle.com/2026/04/09/backlash-brewing-rapid-innovation-ai-coding-agents-may-force-push-enterprise-order-control/,https://d15shllkswkct0.cloudfront.net/wp-content/blogs.dir/1/files/2026/04/HumanX-1.jpg,2026-04-09T18:47:47Z,"Artificial intelligence is proving to be a big bet for many companies across the enterprise landscape, and the gamblers are getting nervous.
A survey of 2,400 global employees and C-suite leaders re… [+8127 chars]"
The Next Web,Alina Maria Stan,"Amazon’s chip business could be worth $50 billion, Jassy says, and he hints it may sell them externally","In short: Andy Jassy’s annual letter to shareholders, published on 9 April 2026, reveals that Amazon’s custom chip business, covering Graviton, Trainium, and Nitro, generates more than $20 billion in annualised revenue growing at triple-digit rates year-on-ye…",https://thenextweb.com/news/amazon-custom-chips-jassy-letter-fifty-billion-trainium/,https://cdn0.tnwcdn.com/wp-content/blogs.dir/1/files/2026/04/amazon-custom-chips-jassy-letter-fifty-billion-trainium.png,2026-04-09T18:30:46Z,"In short: Andy Jassys annual letter to shareholders, published on 9 April 2026, reveals that Amazons custom chip business, covering Graviton, Trainium, and Nitro, generates more than $20 billion in a… [+7063 chars]"
Ibtimes.com.au,Mike Clair,"Intel Stock Surges Past $60 as Analyst Upgrade, Terafab Partnership and Foundry Momentum Fuel Turnaround Hopes","SANTA CLARA, Calif. — Intel Corp. shares climbed more than 2.5% Thursday, breaking above $60 for the first time in years, as renewed optimism around the chipmaker's foundry business, a high-profile partnership with Elon Musk's Terafab project and a fresh anal…",https://www.ibtimes.com.au/intel-stock-surges-past-60-analyst-upgrade-terafab-partnership-foundry-momentum-fuel-turnaround-1865939,https://d.ibtimes.com.au/en/full/1879924/executives-silicon-valley-chip-maker-intel-say-fluid-us-trade-policies-regulatory-moves-have.jpg,2026-04-09T18:30:43Z,"SANTA CLARA, Calif. — Intel Corp. shares climbed more than 2.5% Thursday, breaking above $60 for the first time in years, as renewed optimism around the chipmaker's foundry business, a high-profile p… [+6787 chars]"
Ibtimes.com.au,Tony Jackson,NVIDIA Stock Rises Modestly as AI Demand and Geopolitical Easing Lift Chip Giant Amid April Volatility,"SANTA CLARA, Calif. — Shares of NVIDIA Corp. edged higher Thursday as the artificial intelligence chip leader benefited from broad technology sector momentum and signs of easing geopolitical tensions in the Middle East, even as the stock remained well below i…",https://www.ibtimes.com.au/nvidia-stock-rises-modestly-ai-demand-geopolitical-easing-lift-chip-giant-amid-april-volatility-1865935,https://d.ibtimes.com.au/en/full/1890695/nvidia-report-quarterly-earnings.jpg,2026-04-09T18:25:46Z,"SANTA CLARA, Calif. — Shares of NVIDIA Corp. edged higher Thursday as the artificial intelligence chip leader benefited from broad technology sector momentum and signs of easing geopolitical tensions… [+6235 chars]"
Yahoo Entertainment,,Is Nvidia (NVDA) The Best AI Stock Pick of Billionaire Ken Fisher?,,https://consent.yahoo.com/v2/collectConsent?sessionId=1_cc-session_bc2de6cc-8f4c-40cd-83f3-d9794d9b9e91,,2026-04-09T18:15:59Z,"If you click 'Accept all', we and our partners, including 251 who are part of the IAB Transparency &amp; Consent Framework, will also store and / or access information on a device (in other words, us… [+1046 chars]"
ZDNet,Jack Wallen,I tested CuerdOS and its unique app lineup is even better than its blazing speed,CuerdOS is a niche Debian-based distro with a alternative approach to preinstalled software - and it's truly a breath of fresh air.,https://www.zdnet.com/article/cuerdos-debian-based-linux-distro-fast-and-unique/,https://www.zdnet.com/a/img/resize/7111c950fd131fd84acba120b4bcaf14e5673116/2026/04/06/21d7889b-378d-4f76-9904-e9e9aa9129ab/cuerdoshero.jpg?auto=webp&fit=crop&height=675&width=1200,2026-04-09T17:37:53Z,"Screenshot by Jack Wallen/ZDNET
Follow ZDNET: Add us as a preferred source on Google.
ZDNET's key takeaways
<ul><li>CuerdOS is a unique, Debian-based Linux distribution.</li><li>This distro offers… [+5813 chars]"
Ponoko.com,Robin Mitchell,Ex-apple Engineers Launch Privacy-First AI Wearable,"Image Source – Pixabay
A new AI wearable from two ex-Apple Vision Pro engineers is drawing attention for its privacy-first approach, activating only when tapped rather than constantly listening. Inspired by the iPod Shuffle, its familiar, minimalist design in…",https://www.ponoko.com/blog/ponoko/ex-apple-engineers-launch-privacy-first-ai-wearable/,https://www.ponoko.com/blog/wp-content/uploads/2026/04/0.jpg,2026-04-09T17:00:00Z,"A new AI wearable from two ex-Apple Vision Pro engineers is drawing attention for its privacy-first approach, activating only when tapped rather than constantly listening. Inspired by the iPod Shuffl… [+8334 chars]"
Business Insider,sobrient@insider.com (Samuel O'Brient),Short-seller Andrew Left thinks Amazon just showed that it's the biggest threat to Nvidia's chip dominance,"Amazon's AI expansion could undercut Nvidia's chip dominance, says Andrew Left, as he sets a $300 target for Amazon stock.",https://www.businessinsider.com/amazon-ai-chips-aws-andy-jassy-letter-nvidia-amzn-nvda-2026-4,https://i.insider.com/69d7d83705c9b303c4e769de?width=1200&format=jpeg,2026-04-09T16:50:11Z,"It's been a while since Andrew Left was shorting Nvidia, but he still thinks the company might be in trouble.
The short-seller flagged Andy Jassy's 2025 letter to shareholders, in which the Amazon C… [+1706 chars]"
Yahoo Entertainment,,UBS has a stark message for investors on Nvidia stock,,https://consent.yahoo.com/v2/collectConsent?sessionId=1_cc-session_f9a5fcb3-1bcd-402f-9731-c2fda721a7d7,,2026-04-09T16:40:14Z,"If you click 'Accept all', we and our partners, including 251 who are part of the IAB Transparency &amp; Consent Framework, will also store and / or access information on a device (in other words, us… [+1046 chars]"
Financial Post,Bloomberg News,Amazon is considering selling its AI chips to other companies,"Amazon.com Inc. is considering selling its chips to other companies, chief executive Andy Jassy said Thursday. Find out more here",https://financialpost.com/technology/tech-news/amazon-considering-selling-ai-chips,https://smartcdn.gprod.postmedia.digital/financialpost/wp-content/uploads/2026/04/0410-mg-aws.jpg,2026-04-09T16:29:53Z,"Amazon.com Inc. is considering selling its chips to other companies, chief executive Andy Jassy said Thursday, adding that the cloud-computing giants in-house silicon unit is on pace to bring in more… [+3323 chars]"
Techpowerup.com,AleksandarK,NVIDIA N1 Gaming SoC Surfaces on Laptop Motherboard with 128 GB LPDDR5X Memory,"NVIDIA's upcoming N1 SoC, designed for gaming laptops, has officially appeared for the first time alongside its motherboard intended for a laptop. Featuring 128 GB of LPDDR5X memory running at 8,533 MT/s, the SoC is paired with SK hynix modules. NVIDIA's OEM …",https://www.techpowerup.com/348117/nvidia-n1-gaming-soc-surfaces-on-laptop-motherboard-with-128-gb-lpddr5x-memory,https://www.techpowerup.com/img/Vdtvxy73abNHLJbw.jpg,2026-04-09T16:23:18Z,"This should only take a few seconds. If you have issues, please do contact us, we want to learn about any problems.
Drag the handle to the target
Need help? Contact Us. Please mention your IP: 142.… [+9 chars]"
TheStreet,Hillary Remy,Goldman Sachs spots a buying opportunity in bruised Big Tech,"Technology stocks have had a rough stretch. Goldman Sachs thinks that is exactly the point. In a research note published April 7, Goldman Sachs strategists...",https://www.thestreet.com/investing/goldman-sachs-spots-a-buying-opportunity-in-bruised-big-tech,https://s.yimg.com/os/en/thestreet_881/a75f5b2767d2aa105d98ed9c6d94fd7e,2026-04-09T16:21:22Z,"Technology stocks have had a rough stretch. Goldman Sachs thinks that is exactly the point.
In a research note published April 7, Goldman Sachs strategists led by Chief Global Equity Strategist Pete… [+5447 chars]"
Financial Post,Bloomberg News,Nvidia shares near level where technical traders see a breakout,"After months of sluggish returns, Nvidia Corp.’s stock is rallying again and close to breaking out of its narrow trading range. Read here",https://financialpost.com/investing/nvidia-shares-near-breakout-level,https://smartcdn.gprod.postmedia.digital/financialpost/wp-content/uploads/2026/04/0410-mg-nvidia.jpg,2026-04-09T16:06:58Z,"After months of sluggish returns, Nvidia Corp.s stock is rallying again and close to breaking out of its narrow trading range, which market technicians see as a bullish signal.
THIS CONTENT IS RESER… [+5085 chars]"
Slashdot.org,feedfeeder,"Amazon CEO takes aim at Nvidia, Intel, Starlink, more in annual shareholder letter - TechCrunch","Amazon CEO takes aim at Nvidia, Intel, Starlink, more in annual shareholder letterTechCrunch CEO Andy Jassy’s 2025 Letter to ShareholdersAbout Amazon Amazon CEO Jassy says company could sell AI chips, raising stakes for Nvidia, AMDYahoo Finance Amazon CEO Pre…",https://slashdot.org/firehose.pl?op=view&amp;id=181494430,,2026-04-09T15:52:27Z,"It was pity stayed his hand.
""Pity I don't have any more bullets,"" thought Frito.
-- _Bored_of_the_Rings_, a Harvard Lampoon parody of Tolkein"
Forrester.com,Charles Betz,OpenClaw is Dead. Long Live OpenClaw.,"I didn’t wake up last Saturday morning planning to rethink my OpenClaw infrastructure and cost model. Then I got an email from Anthropic. It was short, polite, and to the point: third‑party harnesses like OpenClaw would no longer be covered under my Claude Ma…",https://www.forrester.com/blogs/openclaw-is-dead-long-live-openclaw/,https://go.forrester.com/wp-content/uploads/2022/03/FMK_FORR_GenericSocialImage_220314.jpg,2026-04-09T15:50:28Z,"I didnt wake up last Saturday morning planning to rethink my OpenClaw infrastructure and cost model. Then I got an email from Anthropic.
It was short, polite, and to the point: thirdparty harnesses … [+6302 chars]"
24/7 Wall St.,Rich Duprey,Are Intel Investors Tired of Winning Yet? Chipmaker Bags Another Big Score,"AI workloads have stretched data-center capacity to the limit. Hyperscalers now spend hundreds of billions annually to keep pace, yet GPUs handle only part...",https://247wallst.com/investing/2026/04/09/are-intel-investors-tired-of-winning-yet-chipmaker-bags-another-big-score/,https://s.yimg.com/ny/api/res/1.2/Np7O6Fp4EcfGlUCXCM6l_w--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD04MDA-/https://media.zenfs.com/en/24_7_wall_st__718/c2603d70f36cc09b0f63040f6a7ab924,2026-04-09T15:45:10Z,"<ul><li>Intel (INTC) locked in a multiyear collaboration with Google committing the search giant to multiple generations of Xeon processors for AI training, inference, and general-purpose computing, … [+5597 chars]"
Barchart.com,Sristi Suman Jayaswal,Wedbush Is Bullish on Magnificent 7 Amid the 2-Week Ceasefire. Nvidia Is the Top-Rated Stock to Buy Now.,"A ceasefire announcement sparked a rebound in tech stocks, and Wedbush sees momentum returning to the ‘Magnificent Seven.’ So, NVIDIA stock could be a top...",https://www.barchart.com/story/news/1224306/wedbush-is-bullish-on-magnificent-7-amid-the-2-week-ceasefire-nvidia-is-the-top-rated-stock-to-buy-now,https://s.yimg.com/ny/api/res/1.2/piIjxh2sHfFBxpUyGwV0yQ--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD04MDA-/https://media.zenfs.com/en/barchart_com_477/828805b72adb05952504a4fefd6c1a8a,2026-04-09T15:38:24Z,"The Magnificent 7 NVIDIA Corporation (NVDA), Apple (AAPL), Amazon.com (AMZN), Tesla (TSLA), Meta Platforms (META), Alphabet (GOOGL) (GOOG), and Microsoft Corporation (MSFT) have long been the markets… [+7039 chars]"
24/7 Wall St.,Rich Duprey,"The SaaS-Pocalypse’s Biggest Losers: Figma, Duolingo, and Monday.com Suffer Brutal Meltdowns","Software-as-a-service stocks powered portfolios for a decade on predictable revenue and fat margins. Then AI arrived. Tools that write code, design...",https://247wallst.com/investing/2026/04/09/the-saas-pocalypses-biggest-losers-figma-duolingo-and-monday-com-suffer-brutal-meltdowns/,https://s.yimg.com/ny/api/res/1.2/Fx9B.M2MtjjH41PVDCC1HQ--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD04MDA-/https://media.zenfs.com/en/24_7_wall_st__718/bf8a680cc9ddcc71ccd57b0efd7d9e51,2026-04-09T15:22:12Z,"<ul><li>Figma (FIG) posted $1.06B in full-year 2025 revenue, up 41% year-over-year with $237M in free cash flow, but trades at 9.5x sales versus Adobes 5x despite growing nearly four times faster. Du… [+5440 chars]"
Gizmodo.com,Kyle Barr,Laptops Are About to Get Very Exciting Again… Thanks to Nvidia,"Nvidia is about to throw another wrench into laptops led by Intel, AMD, and Qualcomm.",https://gizmodo.com/laptops-are-about-to-get-very-exciting-again-thanks-to-nvidia-2000744490,https://gizmodo.com/app/uploads/2026/02/Nvidia-CEO-Jensen-Huang-RTX-50-Series-GPU-1-1200x675.jpg,2026-04-09T15:15:00Z,Nvidia is gearing up to throw the entire laptop scene out of wack. Eagle-eyed leakers spotted a listing for a supposed Nvidia N1 chip housed on an engineering motherboard listed on the Chinese-langua… [+3027 chars]
Tom's Hardware UK,Luke James,"Intel's EMIB-T packaging technology set for fab rollout this year — as TSMC CoWoS capacity remains limited,EMIB-T is preparing for advanced AI accelerator designs","If these “billions per year” in deals close, it’d mark quite the turnaround for Intel Foundry, which generated just $307 million in external revenue last year.",https://www.tomshardware.com/tech-industry/semiconductors/intels-emib-t-heads-for-fab-rollout-this-year,https://cdn.mos.cms.futurecdn.net/qXjw6K9cVJzeNZurs6CD3H-1920-80.jpg,2026-04-09T15:09:42Z,"Intel CFO Dave Zinsner told the Morgan Stanley TMT conference last month that Intel Foundry is ""close to closing some deals that are in the billions per year in terms of revenue"" on advanced packagin… [+8447 chars]"
Nextbigwhat.com,Editorial Team,"Amazon’s Jassy defends $200 billion investment, targets rivals in shareholder letter","In his annual letter to shareholders, Amazon CEO Andy Jassy criticized competitors like Nvidia, Intel, and Starlink while justifying the company's significant $200 billion capital expenditure. The letter outlines Amazon's strategic vision and commitment to in…",https://nextbigwhat.com/amazons-jassy-defends-200-billion-investment-targets-rivals-in-shareholder-letter/,https://s0.wp.com/_si/?t=eyJpbWciOiJodHRwczpcL1wvaTAud3AuY29tXC9uZXh0Ymlnd2hhdC5jb21cL3dwLWNvbnRlbnRcL3VwbG9hZHNcLzIwMjRcLzAyXC82OTc0Yy1uZXh0Ymlnd2hhdC1sb2dvLnBuZz9maXQ9MTA2OCUyQzMwMSZzc2w9MSIsInR4dCI6Ik5leHRCaWdXaGF0IiwidGVtcGxhdGUiOiJlZGdlIiwiZm9udCI6IiIsImJsb2dfaWQiOjIxMzc5NDAxM30.vQKvxzKickmO33DelB2jg4vHNf7Tipk9MGSbojqVuT4MQ,2026-04-09T15:07:05Z,"In his annual letter to shareholders, Amazon CEO Andy Jassy criticized competitors like Nvidia, Intel, and Starlink while justifying the company's significant $200 billion capital expenditure. The le… [+237 chars]"
Thurrott.com,Paul Thurrott,Amazon CEO Tries to Explain $200 Billion in AI Spending to Shareholders,"In his annual letter to shareholders, Amazon's CEO is already painting AI as a success for the company.
The post Amazon CEO Tries to Explain $200 Billion in AI Spending to Shareholders appeared first on Thurrott.com.",https://www.thurrott.com/amazon/334701/amazon-ceo-tries-to-explain-200-billion-in-ai-spending-to-shareholders,https://thurrott-assets.nyc3.digitaloceanspaces.com/web/wp-content/uploads/sites/2/2022/07/amazon-frown.jpg,2026-04-09T15:07:01Z,"In his annual letter to shareholders, Amazon’s CEO is already painting AI as a success for the company. He claims that AWS annualized revenues from AI just hit an annual run rate of $15 billion in a … [+3618 chars]"
Business Insider,Robert Scammell,Andy Jassy is so bullish on Amazon's chips that he took a rare shot at Nvidia,"The AI chip race is heating up, with Andy Jassy taking a shot at Nvidia in his annual letter to shareholders.",https://www.businessinsider.com/andy-jassy-amazon-shareholder-letter-nvidia-chip-dominance-new-shift-2026-4,https://i.insider.com/69d7a71196ef6a4c9d1212f5?width=1200&format=jpeg,2026-04-09T14:58:17Z,"Amazon CEO Andy Jassy.Andrej Sokolow/picture alliance via Getty Images
<ul><li>Andy Jassy shared his annual letter to Amazon shareholders — and AI was a big topic.</li><li>The Amazon CEO said its ch… [+2227 chars]"
24/7 Wall St.,David Moadel,Raymond James Just Upgraded Instacart to Outperform: Is the Grocery Delivery War Finally Turning in Its Favor?,"Instacart (NASDAQ:CART), also known as Maplebear, got a meaningful vote of confidence Thursday morning when Raymond James upgraded the grocery technology...",https://247wallst.com/investing/2026/04/09/raymond-james-just-upgraded-instacart-to-outperform-is-the-grocery-delivery-war-finally-turning-in-its-favor/,https://s.yimg.com/ny/api/res/1.2/v1DKQ.qXGdfKNHGXI1pPsQ--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD02NzU-/https://media.zenfs.com/en/24_7_wall_st__718/a942d588d440b1a8bde604b579b0534d,2026-04-09T14:55:41Z,"<ul><li>Raymond James upgraded Instacart (CART) to Outperform with a $50 price target, citing accelerating platform growth, expanding EBITDA margins to 31%, and high-profile enterprise wins like ALDI… [+4611 chars]"
Theregister.com,Dan Robinson,"OpenAI puts Stargate UK on ice, blames energy costs and red tape","Sam Altman's datacenter dreams hit a wall of watts and wonkery, cooling Britain's AI ambitions OpenAI is pausing its planned Stargate datacenter project in the UK just months after announcing it, citing the regulatory environment and cost of energy as reasons…",https://www.theregister.com/2026/04/09/openai_puts_stargate_uk_on/,https://regmedia.co.uk/2026/04/09/shutterstock_2719900129.jpg,2026-04-09T14:54:41Z,"OpenAI is pausing its planned Stargate datacenter project in the UK just months after announcing it, citing the regulatory environment and cost of energy as reasons for putting it on hold.
The US la… [+2627 chars]"
TweakTown,Hassam Nasir,NVIDIA's N1 SoC pictured on an engineering board with 128GB of memory for local AI,"The entire motherboard package was listed on Goofish for 9,999 RMB, or about $1,400, giving us our first detailed look at the hardware.Continue reading at TweakTown",https://www.tweaktown.com/news/110944/nvidias-n1-soc-pictured-on-an-engineering-board-with-128gb-of-memory-for-local-ai/index.html,https://static.tweaktown.com/news/1/1/110944_2_n1x-equipped-motherboards-are-being-sold-for-almost-1-500-in-china_full.jpg,2026-04-09T14:45:04Z,"Just weeks before the rumored Computex unveiling, NVIDIA's N1 SoC (System-on-Chip) for WoA (Windows on Arm) devices has surfaced, suggesting the silicon is in its final validation phase. Hardware ent… [+2478 chars]"
24/7 Wall St.,David Moadel,Compass Point Just Slapped a Sell on Circle Internet. Is the Crypto Finance Darling Flying Too High?,"Circle Internet (NYSE:CRCL) stock just picked up its first Sell rating on Wall Street. Compass Point initiated coverage on April 9, 2026, with a Sell rating ...",https://247wallst.com/investing/2026/04/09/compass-point-just-slapped-a-sell-on-circle-internet-is-the-crypto-finance-darling-flying-too-high/,https://s.yimg.com/ny/api/res/1.2/X0G_8LgA11oHo3kduwDX5A--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD02NzQ-/https://media.zenfs.com/en/24_7_wall_st__718/961c5954fd7691b10fa256848a79fd3c,2026-04-09T14:38:40Z,"<ul><li>Compass Point initiated coverage of Circle Internet (CRCL) with a Sell rating and $77 price target, citing stretched valuation (87x forward P/E), declining reserve income yields on USDC backi… [+5167 chars]"
24/7 Wall St.,David Moadel,William O’Neil Reinstates Alphabet With a Buy: Is the Search Giant’s Self-Driving Future Finally Getting Its Due?,Wall Street’s conviction around Alphabet‘s (NASDAQ:GOOGL) long-term story keeps building. William O’Neil has reinstated coverage of Alphabet stock with a Buy...,https://247wallst.com/investing/2026/04/09/william-oneil-reinstates-alphabet-with-a-buy-is-the-search-giants-self-driving-future-finally-getting-its-due/,https://s.yimg.com/ny/api/res/1.2/FYSvAA911JKsE6VEf.GvWA--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD02NzU-/https://media.zenfs.com/en/24_7_wall_st__718/c385046e161de63efc52cb1b3377ec40,2026-04-09T14:32:37Z,"<ul><li>William ONeil (GOOGL) reinstated Alphabet with a Buy rating, citing the companys diversified growth engines spanning AI-powered search, YouTube, Google Cloud (up 48% YoY), and Waymos autonomo… [+4782 chars]"
TechCrunch,Julie Bort,"Amazon CEO takes aim at Nvidia, Intel, Starlink, more in annual shareholder letter | TechCrunch",Andy Jassy's annual shareholder letter reads something like a diss track to a wide range of competitors as he defends spending $200 billion in capex.,https://techcrunch.com/2026/04/09/amazon-ceo-takes-aim-at-nvidia-intel-starlink-more-in-annual-shareholder-letter/,"https://techcrunch.com/wp-content/uploads/2025/04/GettyImages-2201505679.jpg?resize=1200,800",2026-04-09T14:30:02Z,"Amazon CEO Andy Jassy’s annual shareholder letter reads something like a Kendrick Lamar diss track, if the rapper was a corporate-speak talking CEO and not a poetic Pulitzer-prize winning musician.
… [+3559 chars]"
GlobeNewswire,SNS Insider pvt ltd,Semiconductor Capital Equipment Market Size to Hit USD 213.82 Billion by 2035 | Research by SNS Insider,"Semiconductor Capital Equipment Market Size, Share & Segment, By Technology Node, Wafer Size, Distribution Channel, Wafer Size, and Region | Forecast 2035...",https://www.globenewswire.com/news-release/2026/04/09/3271156/0/en/Semiconductor-Capital-Equipment-Market-Size-to-Hit-USD-213-82-Billion-by-2035-Research-by-SNS-Insider.html,https://ml.globenewswire.com/Resource/Download/d6272c2e-d204-41b8-b545-a6e2e24f85c2,2026-04-09T14:30:00Z,"Austin, April 09, 2026 (GLOBE NEWSWIRE) -- Semiconductor Capital Equipment Market Size &amp; Growth Insights:
According to the SNS Insider,The Semiconductor Capital Equipment Market size was valued … [+7731 chars]"
Yahoo Entertainment,Daniel Howley,"Amazon CEO Jassy says company could sell AI chips, raising stakes for Nvidia, AMD",Amazon CEO Andy Jassy laid out plans to potentially sell AI chips and robots in his annual shareholder newsletter.,https://finance.yahoo.com/sectors/technology/article/amazon-ceo-jassy-says-company-could-sell-ai-chips-raising-stakes-for-nvidia-amd-142835117.html,https://s.yimg.com/ny/api/res/1.2/sVGPp_36Ce9le9ZDCFt1Ig--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD03OTk-/https://s.yimg.com/os/creatr-uploaded-images/2026-04/9d4913a0-340c-11f1-af77-cd111f4f9a31,2026-04-09T14:28:35Z,"Amazon (AMZN) CEO Andy Jassy released his annual shareholder newsletter on Thursday, outlining the companys approach to AI and indicating that Amazon is thinking about selling its own AI processors t… [+3825 chars]"
24/7 Wall St.,Austin Smith,Coherent Has Surged 400% in a Year but Our $201.63 Target Says Sell Now,"Coherent Corp (NYSE:COHR) has been a technology sector standout over the past year, but our model raises a caution flag at current levels. The 24/7 Wall St. ...",https://247wallst.com/investing/2026/04/09/coherent-has-surged-400-in-a-year-but-our-201-63-target-says-sell-now/,https://s.yimg.com/ny/api/res/1.2/f.D_zxScoIbiiA_ouaac5Q--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD02NzA-/https://media.zenfs.com/en/24_7_wall_st__718/4ed253bbe920ea38558ac37a8b811c5a,2026-04-09T14:15:06Z,"Coherent Corp (NYSE:COHR) has been a technology sector standout over the past year, but our model raises a caution flag at current levels. The 24/7 Wall St. Price Target for Coherent is $201.63, agai… [+6167 chars]"
